name,gender,birthyear,namegender,usage,pctyb,rich,pctrank,richnum,french,english,biblical,unisex
Michael,m,1973,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0420301967166599000,Common,0.91400,0,0,1,1,0
Garrett,m,1973,['Masculine'],['English'],0.0003035655320543510,Common,0.11100,0,0,1,0,0
Christopher,m,1973,['Masculine'],['English'],0.0299371371540049000,Common,0.81700,0,0,1,0,0
Chad,m,1973,['Masculine'],['English'],0.0079825344500414700,Common,0.53600,0,0,1,0,0
Robert,m,1973,['Masculine'],"['English', 'French', 'Swedish', 'Norwegian', 'Danish', 'German', 'Dutch', 'Finnish', 'Estonian', 'Czech', 'Polish', 'Russian', 'Slovene', 'Croatian', 'Albanian', 'Romanian', 'Catalan', 'Germanic']",0.0239754818173539000,Common,0.77400,0,1,1,0,0
David,m,1973,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0254610943599382000,Common,0.78800,0,1,1,1,0
Clyde,m,1973,['Masculine'],['English'],0.0003041850535483400,Common,0.11200,0,0,1,0,0
Vernon,m,1973,['Masculine'],['English'],0.0004900415017448820,Common,0.14300,0,0,1,0,0
Prince,m,1973,['Masculine'],['English'],0.0000390298541212738,Common,0.04200,0,0,1,0,0
Mark,m,1973,['Masculine'],"['English', 'Russian', 'Belarusian', 'Dutch', 'Danish', 'Armenian', 'Biblical']",0.0126270870904730000,Common,0.62900,0,0,1,1,0
Sean,m,1973,['Masculine'],"['Irish', 'English']",0.0053012454240593600,Common,0.46900,0,0,1,0,0
Jason,m,1973,['Masculine'],"['English', 'French', 'Greek Mythology (Anglicized)', 'Biblical']",0.0289248390328278000,Common,0.81300,0,1,1,1,0
Clifford,m,1973,['Masculine'],['English'],0.0007279377554364560,Common,0.17000,0,0,1,0,0
Brian,m,1973,['Masculine'],"['English', 'Irish', 'Old Irish']",0.0221212539858464000,Common,0.76300,0,0,1,0,0
Jason,m,1973,['Masculine'],"['English', 'French', 'Greek Mythology (Anglicized)', 'Biblical']",0.0289248390328278000,Common,0.81300,0,1,1,1,0
Randall,m,1973,['Masculine'],['English'],0.0013474592494249200,Common,0.22800,0,0,1,0,0
Ramsey,m,1973,['Masculine'],['English'],0.0000359322466513314,Common,0.04100,0,0,1,0,0
Ronald,m,1973,['Masculine'],"['Scottish', 'English', 'Dutch', 'German']",0.0051587554804420100,Common,0.46300,0,0,1,0,0
Todd,m,1973,['Masculine'],['English'],0.0053774465678199400,Common,0.47200,0,0,1,0,0
Kenneth,m,1973,['Masculine'],"['Scottish', 'English', 'Swedish', 'Danish', 'Norwegian']",0.0068029655254874200,Common,0.50500,0,0,1,0,0
Daniel,m,1973,['Masculine'],"['English', 'Hebrew', 'French', 'German', 'Swedish', 'Norwegian', 'Danish', 'Polish', 'Czech', 'Slovak', 'Spanish', 'Portuguese', 'Catalan', 'Romanian', 'Slovene', 'Bulgarian', 'Macedonian', 'Croatian', 'Finnish', 'Estonian', 'Armenian', 'Georgian', 'Biblical', 'Biblical Greek']",0.0146770837140809000,Common,0.67400,0,1,1,1,0
Jeramine,m,1973,[],[],0.0000074342579278617,Common,0.01400,0,0,0,0,0
Jerry,m,1973,"['Feminine', 'Masculine']",['English'],0.0031570815333652500,Common,0.36700,0,0,1,0,1
Cody,m,1973,['Masculine'],['English'],0.0004033084925864960,Common,0.13200,0,0,1,0,0
Marlon,m,1973,['Masculine'],['English'],0.0005588083875776020,Common,0.15000,0,0,1,0,0
Marisol,f,1973,['Feminine'],['Spanish'],0.0003596846871483180,Common,0.12300,0,0,0,0,0
Dawn,f,1973,['Feminine'],['English'],0.0063630087141497600,Common,0.49600,0,0,1,0,0
Michelle,f,1973,['Feminine'],"['French', 'English', 'Dutch']",0.0173304961782697000,Common,0.71600,0,1,1,0,0
Tania,f,1973,['Feminine'],"['English', 'Italian', 'Spanish']",0.0003358772928290190,Common,0.11900,0,0,1,0,0
Cheryl,f,1973,['Feminine'],['English'],0.0025802067897401700,Common,0.32500,0,0,1,0,0
Danyelle,f,1973,['Feminine'],['English (Modern)'],0.0000913689187389287,Common,0.06600,0,0,1,0,0
Maria,f,1973,"['Feminine', 'Masculine']","['Italian', 'Portuguese', 'Catalan', 'Occitan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Faroese', 'Dutch', 'Frisian', 'Greek', 'Polish', 'Romanian', 'English', 'Finnish', 'Estonian', 'Corsican', 'Sardinian', 'Basque', 'Armenian', 'Russian', 'Bulgarian', 'Ukrainian', 'Biblical Greek', 'Biblical Latin', 'Old Church Slavic']",0.0049307043964535900,Common,0.45400,0,0,1,1,1
Carla,f,1973,['Feminine'],"['Italian', 'Portuguese', 'Spanish', 'Catalan', 'English', 'German', 'Dutch']",0.0017282881389631100,Common,0.26000,0,0,1,0,0
Paula,f,1973,['Feminine'],"['German', 'English', 'Finnish', 'Spanish', 'Portuguese', 'Catalan', 'Romanian', 'Hungarian', 'Polish', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Latvian', 'Croatian', 'Ancient Roman']",0.0022546245863465200,Common,0.30000,0,0,1,0,0
Diana,f,1973,['Feminine'],"['English', 'Spanish', 'Italian', 'Portuguese', 'Romanian', 'Catalan', 'German', 'Dutch', 'Danish', 'Swedish', 'Norwegian', 'Russian', 'Ukrainian', 'Bulgarian', 'Estonian', 'Lithuanian', 'Polish', 'Czech', 'Slovak', 'Armenian', 'Georgian', 'Roman Mythology']",0.0022642762326921800,Common,0.30100,0,0,1,0,0
Christy,f,1973,"['Feminine', 'Masculine']","['English', 'Irish']",0.0026516289726980600,Common,0.33300,0,0,1,0,1
Kimberly,f,1973,['Feminine'],['English'],0.0151415027870737000,Common,0.68500,0,0,1,0,0
Diana,f,1973,['Feminine'],"['English', 'Spanish', 'Italian', 'Portuguese', 'Romanian', 'Catalan', 'German', 'Dutch', 'Danish', 'Swedish', 'Norwegian', 'Russian', 'Ukrainian', 'Bulgarian', 'Estonian', 'Lithuanian', 'Polish', 'Czech', 'Slovak', 'Armenian', 'Georgian', 'Roman Mythology']",0.0022642762326921800,Common,0.30100,0,0,1,0,0
Josephine,f,1973,['Feminine'],"['English', 'German', 'Dutch']",0.0003442420529952590,Common,0.12000,0,0,1,0,0
Gerri,f,1973,['Feminine'],['English'],0.0000727090691373165,Common,0.05800,0,0,1,0,0
Anglea,f,1973,[],[],0.0000489016748180182,Common,0.04700,0,0,0,0,0
Jennifer,f,1973,['Feminine'],"['English', 'German', 'Dutch', 'Swedish', 'Spanish']",0.0401810906231682000,Common,0.90400,0,0,1,0,0
Kimberly,f,1973,['Feminine'],['English'],0.0151415027870737000,Common,0.68500,0,0,1,0,0
Ruth,f,1973,"['Feminine', 'Masculine']","['English', 'German', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Estonian', 'Spanish', 'Biblical', 'Biblical Latin', 'Limburgish']",0.0008191030532018050,Common,0.17800,0,0,1,1,1
Dana,f,1973,"['Feminine', 'Masculine']","['Romanian', 'Czech', 'Slovak', 'German', 'Hebrew', 'English', 'Bulgarian', 'Macedonian', 'Persian', 'Arabic']",0.0031741047615432000,Common,0.36700,0,0,1,0,1
James,m,1933,['Masculine'],"['English', 'Biblical']",0.0501026794685173000,Common,0.96500,0,0,1,1,0
Billy,m,1933,['Masculine'],['English'],0.0087613278244205500,Common,0.55000,0,0,1,0,0
Philip,m,1933,['Masculine'],"['English', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Biblical']",0.0024790107482613100,Common,0.31700,0,0,1,1,0
James,m,1933,['Masculine'],"['English', 'Biblical']",0.0501026794685173000,Common,0.96500,0,0,1,1,0
Bill,m,1933,['Masculine'],['English'],0.0031583126258987500,Common,0.36700,0,0,1,0,0
Harvard,m,1933,['Masculine'],['English (Rare)'],0.0000107825694863085,Common,0.01800,0,0,1,0,0
John,m,1933,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0453093372150583000,Common,0.93900,0,0,1,1,0
Connie,m,1933,"['Feminine', 'Masculine']",['English'],0.0001391931697323470,Common,0.07800,0,0,1,0,1
Alvin,m,1933,['Masculine'],"['English', 'Swedish']",0.0020859370788058700,Common,0.28700,0,0,1,0,0
William,m,1933,['Masculine'],['English'],0.0382761612092161000,Common,0.88800,0,0,1,0,0
Richard,m,1933,['Masculine'],"['English', 'French', 'German', 'Czech', 'Slovak', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Germanic']",0.0307146392985448000,Common,0.82000,0,1,1,0,0
Willie,m,1933,"['Feminine', 'Masculine']",['English'],0.0058627770997828700,Common,0.48300,0,0,1,0,1
Richard,m,1933,['Masculine'],"['English', 'French', 'German', 'Czech', 'Slovak', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Germanic']",0.0307146392985448000,Common,0.82000,0,1,1,0,0
Austin,m,1933,['Masculine'],['English'],0.0002881886753613380,Common,0.10900,0,0,1,0,0
Wendell,m,1933,['Masculine'],['English'],0.0005812785186709990,Common,0.15200,0,0,1,0,0
John,m,1933,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0453093372150583000,Common,0.93900,0,0,1,1,0
Hubert,m,1933,['Masculine'],"['English', 'German', 'Dutch', 'French', 'Polish', 'Germanic']",0.0009106370047982430,Common,0.18600,0,1,1,0,0
Harry,m,1933,['Masculine'],['English'],0.0050334994829267800,Common,0.45800,0,0,1,0,0
Walter,m,1933,['Masculine'],"['English', 'German', 'Swedish', 'Norwegian', 'Danish', 'Polish', 'Italian', 'Germanic']",0.0076036719550268800,Common,0.52500,0,0,1,0,0
Charles,m,1933,['Masculine'],"['English', 'French']",0.0284169717643714000,Common,0.81000,0,1,1,0,0
Donald,m,1933,['Masculine'],"['Scottish', 'English']",0.0278807839908250000,Common,0.80500,0,0,1,0,0
Elmer,m,1933,['Masculine'],['English'],0.0017516774247303100,Common,0.26100,0,0,1,0,0
James,m,1933,['Masculine'],"['English', 'Biblical']",0.0501026794685173000,Common,0.96500,0,0,1,1,0
Hugo,m,1933,['Masculine'],"['Spanish', 'Portuguese', 'English', 'Dutch', 'German', 'French', 'Swedish', 'Norwegian', 'Danish', 'Finnish', 'Germanic']",0.0000735175192248312,Common,0.05800,0,1,1,0,0
William,m,1933,['Masculine'],['English'],0.0382761612092161000,Common,0.88800,0,0,1,0,0
Rocco,m,1933,['Masculine'],"['Italian', 'Germanic']",0.0002058490538295270,Common,0.09300,0,0,0,0,0
Orland,m,1933,['Masculine'],['American'],0.0000382291099969122,Common,0.04200,0,0,0,0,0
Luther,m,1933,['Masculine'],['English'],0.0008606450917253580,Common,0.18200,0,0,1,0,0
Robert,m,1933,['Masculine'],"['English', 'French', 'Swedish', 'Norwegian', 'Danish', 'German', 'Dutch', 'Finnish', 'Estonian', 'Czech', 'Polish', 'Russian', 'Slovene', 'Croatian', 'Albanian', 'Romanian', 'Catalan', 'Germanic']",0.0531521861659633000,Common,0.98700,0,1,1,0,0
Michael,m,1933,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0034778687761293500,Common,0.38600,0,0,1,1,0
Jo,f,1933,"['Feminine', 'Masculine']","['English', 'German', 'Dutch', 'Norwegian']",0.0024292217886185000,Common,0.31400,0,0,1,0,1
Betty,f,1933,['Feminine'],['English'],0.0301410879777899000,Common,0.81800,0,0,1,0,0
Carol,f,1933,"['Feminine', 'Masculine']","['English', 'Romanian']",0.0078584034248107500,Common,0.53200,0,0,1,0,1
Lorraine,f,1933,['Feminine'],['English'],0.0036299705357672000,Common,0.39300,0,0,1,0,0
Mamie,f,1933,['Feminine'],['English'],0.0008231247382922210,Common,0.17900,0,0,1,0,0
Virginia,f,1933,['Feminine'],"['English', 'Italian', 'Spanish', 'Portuguese', 'Romanian', 'Greek', 'Ancient Roman']",0.0092924186483163700,Common,0.56000,0,0,1,0,0
Margaret,f,1933,['Feminine'],['English'],0.0145695946708170000,Common,0.67000,0,0,1,0,0
Betty,f,1933,['Feminine'],['English'],0.0301410879777899000,Common,0.81800,0,0,1,0,0
Alberta,f,1933,['Feminine'],"['English', 'Italian', 'Portuguese', 'Spanish']",0.0011051477322483200,Common,0.20500,0,0,1,0,0
Mary,f,1933,['Feminine'],"['English', 'Biblical']",0.0530748154422407000,Common,0.98700,0,0,1,1,0
Margarette,f,1933,['Feminine'],"['English', 'Filipino']",0.0000841288931123292,Common,0.06300,0,0,1,0,0
Joan,f,1933,"['Feminine', 'Masculine']","['English', 'Catalan', 'Occitan']",0.0184414357742821000,Common,0.72700,0,0,1,0,1
Joanne,f,1933,['Feminine'],"['English', 'French']",0.0035554017441449100,Common,0.39000,0,1,1,0,0
Mary,f,1933,['Feminine'],"['English', 'Biblical']",0.0530748154422407000,Common,0.98700,0,0,1,1,0
Joyce,f,1933,"['Feminine', 'Masculine']",['English'],0.0106996655876498000,Common,0.58600,0,0,1,0,1
Martha,f,1933,['Feminine'],"['English', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'German', 'Greek', 'Biblical', 'Old Church Slavic', 'Biblical Latin', 'Biblical Greek']",0.0068498127176118100,Common,0.50600,0,0,1,1,0
Germaine,f,1933,['Feminine'],['French'],0.0001539176339896020,Common,0.08300,0,1,0,0,0
Dorothy,f,1933,['Feminine'],['English'],0.0210790677753835000,Common,0.75200,0,0,1,0,0
Patricia,f,1933,['Feminine'],"['English', 'Spanish', 'German', 'Late Roman']",0.0178123810962377000,Common,0.72100,0,0,1,0,0
Edna,f,1933,['Feminine'],"['English', 'Biblical']",0.0035659178557839500,Common,0.39100,0,0,1,1,0
Martha,f,1933,['Feminine'],"['English', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'German', 'Greek', 'Biblical', 'Old Church Slavic', 'Biblical Latin', 'Biblical Greek']",0.0068498127176118100,Common,0.50600,0,0,1,1,0
Anne,f,1933,"['Feminine', 'Masculine']","['French', 'English', 'Swedish', 'Norwegian', 'Danish', 'Finnish', 'Estonian', 'German', 'Dutch', 'Basque', 'Frisian']",0.0026452800822933500,Common,0.33100,0,1,1,0,1
Jean,f,1933,"['Feminine', 'Masculine']","['French', 'English', 'Scottish']",0.0095275971449712900,Common,0.56400,0,1,1,0,1
Josephine,f,1933,['Feminine'],"['English', 'German', 'Dutch']",0.0034129562319433500,Common,0.38200,0,0,1,0,0
Willene,f,1933,['Feminine'],"['English (American, Rare)', 'American (South, Rare)']",0.0000803048525163143,Common,0.06100,0,0,1,0,0
Catherine,f,1933,['Feminine'],"['French', 'English']",0.0046920978113103600,Common,0.44400,0,1,1,0,0
Nannie,f,1933,['Feminine'],['English'],0.0002772429432110850,Common,0.10600,0,0,1,0,0
Shirley,f,1933,"['Feminine', 'Masculine']",['English'],0.0136871973032865000,Common,0.65700,0,0,1,0,1
Daisy,f,1933,['Feminine'],['English'],0.0008345968600802660,Common,0.18000,0,0,1,0,0
Violet,f,1933,['Feminine'],['English'],0.0014502673960386700,Common,0.23600,0,0,1,0,0
Jean,f,1933,"['Feminine', 'Masculine']","['French', 'English', 'Scottish']",0.0095275971449712900,Common,0.56400,0,1,1,0,1
Patricia,f,1933,['Feminine'],"['English', 'Spanish', 'German', 'Late Roman']",0.0178123810962377000,Common,0.72100,0,0,1,0,0
Vera,f,1933,['Feminine'],"['Russian', 'English', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Portuguese', 'Italian', 'Spanish', 'Hungarian', 'Romanian', 'Slovene', 'Serbian', 'Croatian', 'Bulgarian', 'Macedonian', 'Belarusian', 'Georgian', 'Albanian']",0.0017829589278919700,Common,0.26400,0,0,1,0,0
Catarina,f,1933,['Feminine'],"['Portuguese', 'Occitan', 'Galician']",0.0000181641928310710,Common,0.02600,0,0,0,0,0
Jean,f,1933,"['Feminine', 'Masculine']","['French', 'English', 'Scottish']",0.0095275971449712900,Common,0.56400,0,1,1,0,1
Frances,f,1933,['Feminine'],['English'],0.0084922381536002400,Common,0.54500,0,0,1,0,0
Florence,f,1933,"['Feminine', 'Masculine']","['English', 'French']",0.0038976533774882500,Common,0.40500,0,1,1,0,1
Joan,f,1933,"['Feminine', 'Masculine']","['English', 'Catalan', 'Occitan']",0.0184414357742821000,Common,0.72600,0,0,1,0,1
Janet,f,1933,['Feminine'],['English'],0.0070199825241344700,Common,0.50900,0,0,1,0,0
Diane,f,1933,['Feminine'],"['French', 'English']",0.0015324842688529900,Common,0.24300,0,1,1,0,0
Timothy,m,1971,['Masculine'],"['English', 'Biblical']",0.0110512946155804000,Common,0.58900,0,0,1,1,0
Shane,m,1971,['Masculine'],"['Irish', 'English']",0.0028025577188852000,Common,0.34300,0,0,1,0,0
Michael,m,1971,['Masculine'],"['English', 'German', 'Danish', 'Swedish', 'Norwegian', 'Dutch', 'Czech', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0426730109182061000,Common,0.92300,0,0,1,1,0
Robert,m,1971,['Masculine'],"['English', 'French', 'Swedish', 'Norwegian', 'Danish', 'German', 'Dutch', 'Finnish', 'Estonian', 'Czech', 'Polish', 'Russian', 'Slovene', 'Croatian', 'Albanian', 'Romanian', 'Catalan', 'Germanic']",0.0278550919273028000,Common,0.80500,0,1,1,0,0
Manuel,m,1971,['Masculine'],"['Spanish', 'Portuguese', 'German', 'Italian', 'French', 'Romanian', 'Late Greek (Latinized)']",0.0009277697943012820,Common,0.18800,0,1,0,0,0
Aaron,m,1971,['Masculine'],"['English', 'French', 'German', 'Finnish', 'Jewish', 'Biblical', 'Biblical Latin', 'Biblical Greek']",0.0046223503978081000,Common,0.44200,0,1,1,1,0
Bradley,m,1971,['Masculine'],['English'],0.0031814749614895700,Common,0.36800,0,0,1,0,0
Roger,m,1971,['Masculine'],"['English', 'French', 'Catalan', 'Swedish', 'Norwegian', 'German', 'Dutch']",0.0022718535982564300,Common,0.30200,0,1,1,0,0
Kevin,m,1971,['Masculine'],"['English', 'Irish', 'French (Modern)', 'Spanish (Modern)', 'German (Modern)', 'Dutch (Modern)', 'Swedish (Modern)', 'Norwegian (Modern)', 'Danish (Modern)']",0.0136734679286975000,Common,0.65600,0,1,1,0,0
David,m,1971,['Masculine'],"['English', 'Hebrew', 'French', 'Scottish', 'Welsh', 'Spanish', 'Portuguese', 'Catalan', 'German', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Czech', 'Slovene', 'Russian', 'Croatian', 'Serbian', 'Macedonian', 'Romanian', 'Biblical', 'Biblical Latin']",0.0292184240672393000,Common,0.81300,0,1,1,1,0
Cameron,m,1971,"['Feminine', 'Masculine']",['English'],0.0002760761332182830,Common,0.10600,0,0,1,0,1
John,m,1971,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0283357503743801000,Common,0.80900,0,0,1,1,0
Vincent,m,1971,['Masculine'],"['English', 'French', 'Dutch', 'Danish', 'Swedish', 'Slovak']",0.0018907365458256100,Common,0.27300,0,1,1,0,0
Gregory,m,1971,['Masculine'],['English'],0.0081189481169352900,Common,0.53800,0,0,1,0,0
Joseph,m,1971,['Masculine'],"['English', 'French', 'German', 'Biblical']",0.0134859341409935000,Common,0.65300,0,1,1,1,0
Robert,m,1971,['Masculine'],"['English', 'French', 'Swedish', 'Norwegian', 'Danish', 'German', 'Dutch', 'Finnish', 'Estonian', 'Czech', 'Polish', 'Russian', 'Slovene', 'Croatian', 'Albanian', 'Romanian', 'Catalan', 'Germanic']",0.0278550919273028000,Common,0.80500,0,1,1,0,0
Kevin,m,1971,['Masculine'],"['English', 'Irish', 'French (Modern)', 'Spanish (Modern)', 'German (Modern)', 'Dutch (Modern)', 'Swedish (Modern)', 'Norwegian (Modern)', 'Danish (Modern)']",0.0136734679286975000,Common,0.65600,0,1,1,0,0
Christian,m,1971,['Masculine'],"['English', 'French', 'German', 'Swedish', 'Norwegian', 'Danish']",0.0014551742001903900,Common,0.23700,0,1,1,0,0
Richard,m,1971,['Masculine'],"['English', 'French', 'German', 'Czech', 'Slovak', 'Dutch', 'Swedish', 'Norwegian', 'Danish', 'Germanic']",0.0143873062173775000,Common,0.66700,0,1,1,0,0
Jamie,m,1971,"['Feminine', 'Masculine']","['Scottish', 'English']",0.0017774463397639200,Common,0.26400,0,0,1,0,1
Bradley,m,1971,['Masculine'],['English'],0.0031814749614895700,Common,0.36800,0,0,1,0,0
Brian,m,1971,['Masculine'],"['English', 'Irish', 'Old Irish']",0.0179482483739280000,Common,0.72200,0,0,1,0,0
Cheyenne,m,1971,['Feminine'],['English'],0.0000197982884379645,Common,0.02800,0,0,1,0,0
Raymond,m,1971,['Masculine'],"['English', 'French']",0.0033591096049746500,Common,0.37900,0,1,1,0,0
James,m,1971,['Masculine'],"['English', 'Biblical']",0.0300373032751318000,Common,0.81700,0,0,1,1,0
Kevin,m,1971,['Masculine'],"['English', 'Irish', 'French (Modern)', 'Spanish (Modern)', 'German (Modern)', 'Dutch (Modern)', 'Swedish (Modern)', 'Norwegian (Modern)', 'Danish (Modern)']",0.0136734679286975000,Common,0.65600,0,1,1,0,0
Chuck,m,1971,['Masculine'],['English'],0.0001473872583715130,Common,0.08100,0,0,1,0,0
Anthony,m,1971,['Masculine'],['English'],0.0105739358832428000,Common,0.58100,0,0,1,0,0
Eric,m,1971,['Masculine'],"['English', 'Swedish', 'German', 'Spanish']",0.0126346077381610000,Common,0.62900,0,0,1,0,0
Raul,m,1971,['Masculine'],"['Portuguese', 'Italian', 'Romanian', 'Estonian']",0.0006137469415769000,Common,0.15700,0,0,0,0,0
Chad,m,1971,['Masculine'],['English'],0.0066753229183337100,Common,0.50100,0,0,1,0,0
John,m,1971,['Masculine'],"['English', 'Swedish', 'Danish', 'Norwegian', 'Dutch', 'Biblical']",0.0283357503743801000,Common,0.80900,0,0,1,1,0
Napolean,m,1971,[],[],0.0000043996196528810,Common,0.00800,0,0,0,0,0
Karl,m,1971,['Masculine'],"['German', 'Swedish', 'Norwegian', 'Danish', 'Icelandic', 'English', 'Finnish', 'Estonian', 'Germanic', 'Old Norse']",0.0007270371476385860,Common,0.16900,0,0,1,0,0
Philip,m,1971,['Masculine'],"['English', 'Swedish', 'Norwegian', 'Danish', 'Dutch', 'Biblical']",0.0018170429166398500,Common,0.26700,0,0,1,1,0
Jerome,m,1971,['Masculine'],['English'],0.0009382188909768750,Common,0.18900,0,0,1,0,0
Bryan,m,1971,['Masculine'],['English'],0.0036379355004759800,Common,0.39400,0,0,1,0,0
Benjamin,m,1971,['Masculine'],"['English', 'French', 'German', 'Dutch', 'Danish', 'Swedish', 'Norwegian', 'Biblical']",0.0023378478930496400,Common,0.30700,0,1,1,1,0
Mario,m,1971,['Masculine'],"['Italian', 'Spanish', 'German', 'Croatian']",0.0010465595249290700,Common,0.19900,0,0,0,0,0
Christopher,m,1971,['Masculine'],['English'],0.0265286066019592000,Common,0.79300,0,0,1,0,0
